TICKER,DATE,Price_Open,Price_Close,Price_High,Price_Low,Volume,Return_1d,MA_5d,MA_10d,Volatility_10d
AAPL,2022-10-18 04:00:00+00:00,145.49,143.75,146.7,140.61,103909236.0,0.009409451583456185,141.174,141.719,0.0226443880189442
AAPL,2022-10-19 04:00:00+00:00,141.69,143.86,144.9492,141.5,66281889.0,0.000765217391304418,142.278,141.465,0.0226262860323774
AAPL,2022-10-20 04:00:00+00:00,143.02,143.39,145.89,142.65,70436249.0,-0.0032670652022801505,142.358,141.261,0.02256689101183937
AAPL,2022-10-21 04:00:00+00:00,142.87,147.27,147.8479,142.649,97497286.0,0.027059069670130498,144.136,141.97899999999998,0.020306868866490607
AAPL,2022-10-24 04:00:00+00:00,147.185,149.45,150.23,146.0,82543225.0,0.014802743260677431,145.544,142.882,0.020494048662744523
AAPL,2022-10-25 04:00:00+00:00,150.09,152.34,152.49,149.36,82217447.0,0.019337571094011574,147.262,144.21800000000002,0.019944586764940174
AAPL,2022-10-26 04:00:00+00:00,150.96,149.35,151.99,148.04,96231685.0,-0.019627149796507926,148.35999999999999,145.31900000000002,0.02161260149374126
AAPL,2022-10-27 04:00:00+00:00,148.07,144.8,149.046,144.13,116248070.0,-0.030465349849347012,148.642,145.5,0.022617038299167547
AAPL,2022-10-28 04:00:00+00:00,148.2,155.74,157.5,147.82,174641131.0,0.07555248618784538,150.336,147.23600000000002,0.029419287157471073
AAPL,2022-10-31 04:00:00+00:00,153.155,153.34,154.24,151.92,110376310.0,-0.015410299216643164,151.11399999999998,148.329,0.02995037492276883
AAPL,2022-11-01 04:00:00+00:00,155.08,150.65,155.45,149.13,85451780.0,-0.017542715534107245,150.776,149.019,0.030985821370350473
AAPL,2022-11-02 04:00:00+00:00,148.945,145.03,152.17,145.0,101743648.0,-0.037305011616329264,149.912,149.136,0.03379202355507699
AAPL,2022-11-03 04:00:00+00:00,142.06,138.88,142.8,138.75,105214797.0,-0.04240501965110666,148.728,148.685,0.0365365136919781
AAPL,2022-11-04 04:00:00+00:00,142.09,138.38,142.67,134.38,149550241.0,-0.0036002304147465525,145.256,147.796,0.03502629129436449
AAPL,2022-11-07 05:00:00+00:00,137.11,138.92,139.145,135.671,89935797.0,0.0039022980199450163,142.372,146.743,0.03448391598555187
AAPL,2022-11-08 05:00:00+00:00,140.41,139.5,141.43,137.49,97268373.0,0.004175064785488125,140.142,145.459,0.033529220004394136
AAPL,2022-11-09 05:00:00+00:00,138.5,134.87,138.55,134.5933,84442456.0,-0.03318996415770603,138.10999999999999,144.011,0.03430489402542286
AAPL,2022-11-10 05:00:00+00:00,141.24,146.87,146.87,139.5,136303919.0,0.08897456810261728,139.708,144.21800000000002,0.045281002258790046
AAPL,2022-11-11 05:00:00+00:00,145.82,149.7,150.01,144.37,103060509.0,0.019268741063525496,141.972,143.61399999999998,0.038093816485796156
AAPL,2022-11-14 05:00:00+00:00,148.97,148.28,150.28,147.43,80885473.0,-0.009485637942551639,143.844,143.108,0.03793049108190866
AAPL,2022-11-15 05:00:00+00:00,152.215,150.04,153.59,148.5613,96306279.0,0.011869436201780381,145.952,143.047,0.037793557922167494
AAPL,2022-11-16 05:00:00+00:00,149.13,148.79,149.87,147.29,71463063.0,-0.008331111703545724,148.73600000000002,143.423,0.03564672170586708
AAPL,2022-11-17 05:00:00+00:00,146.43,150.72,151.48,146.15,86649104.0,0.012971301834800775,149.506,144.607,0.0318927160065471
AAPL,2022-11-18 05:00:00+00:00,152.305,151.29,152.7,149.97,84106843.0,0.003781847133757843,149.82399999999998,145.898,0.03166212047112688
AAPL,2022-11-21 05:00:00+00:00,150.16,148.01,150.37,147.715,64466896.0,-0.02168021680216803,149.76999999999998,146.807,0.03315350295100489
AAPL,2022-11-22 05:00:00+00:00,148.13,150.18,150.42,146.925,58685320.0,0.01466117154246338,149.798,147.875,0.03322576348890461
AAPL,2022-11-23 05:00:00+00:00,149.45,151.07,151.83,149.34,62774756.0,0.005926221867092796,150.254,149.495,0.029998733193974822
AAPL,2022-11-25 05:00:00+00:00,148.305,148.11,148.88,147.12,38776713.0,-0.019593565896604104,149.73200000000003,149.61899999999997,0.014716980223243014
AAPL,2022-11-28 05:00:00+00:00,145.14,144.22,146.64,143.38,78281391.0,-0.02626426304773488,148.318,149.071,0.015441652621408215
AAPL,2022-11-29 05:00:00+00:00,144.29,141.17,144.81,140.355,89801206.0,-0.021148245735681637,146.95,148.35999999999999,0.016348164984146693
AAPL,2022-11-30 05:00:00+00:00,141.395,148.03,148.72,140.55,131183862.0,0.04859389388680335,146.52,148.159,0.023195107869359962
AAPL,2022-12-01 05:00:00+00:00,148.21,148.31,149.13,146.61,78588359.0,0.0018915084780111169,145.968,148.111,0.02306632186561237
AAPL,2022-12-02 05:00:00+00:00,145.96,147.81,148.0,145.65,75015411.0,-0.003371316836356275,145.90800000000002,147.82,0.02261289642697482
AAPL,2022-12-05 05:00:00+00:00,147.77,146.63,150.9199,145.77,74981324.0,-0.007983221703538379,146.39000000000001,147.35399999999998,0.022600876889212564
AAPL,2022-12-06 05:00:00+00:00,147.075,142.91,147.3,141.92,72151911.0,-0.025369978858350906,146.738,146.844,0.02296872822632072
AAPL,2022-12-07 05:00:00+00:00,142.19,140.94,143.37,140.0,77308359.0,-0.013784899587152788,145.32,145.92000000000002,0.022252142710936704
AAPL,2022-12-08 05:00:00+00:00,142.36,142.65,143.52,141.1,68832111.0,0.012132822477650018,144.18800000000002,145.078,0.022707079766689883
AAPL,2022-12-09 05:00:00+00:00,142.34,142.16,145.57,140.9,84840144.0,-0.003434980722047065,143.058,144.483,0.022160267138058652
AAPL,2022-12-12 05:00:00+00:00,142.7,144.49,144.5,141.06,78289096.0,0.01638998311761397,142.63,144.51,0.0214658705102441
AAPL,2022-12-13 05:00:00+00:00,149.5,145.47,149.9692,144.24,102204603.0,0.006782476295937423,143.142,144.94,0.020127153095939706
AAPL,2022-12-14 05:00:00+00:00,145.35,143.21,146.655,141.16,89974435.0,-0.015535849316010153,143.596,144.458,0.013009027446581311
AAPL,2022-12-15 05:00:00+00:00,141.11,136.5,141.8,136.025,110421981.0,-0.04685426995321562,142.36599999999999,143.277,0.018745388849233102
AAPL,2022-12-16 05:00:00+00:00,136.685,134.51,137.65,133.73,220048084.0,-0.014578754578754682,140.836,141.947,0.018766086575567192
AAPL,2022-12-19 05:00:00+00:00,135.11,132.37,135.2,131.32,87427188.0,-0.015909597799420028,138.41199999999998,140.52100000000002,0.018874951850098947
AAPL,2022-12-20 05:00:00+00:00,131.39,132.3,133.25,129.89,83636668.0,-0.0005288207297725611,135.778,139.46,0.018254201963314346
AAPL,2022-12-21 05:00:00+00:00,132.98,135.45,136.81,132.75,95563192.0,0.023809523809523725,134.22600000000003,138.911,0.020550251458129387
AAPL,2022-12-22 05:00:00+00:00,134.352,132.23,134.56,130.3,86659361.0,-0.023772609819121437,133.372,137.869,0.020599090862210113
AAPL,2022-12-23 05:00:00+00:00,130.92,131.86,132.415,129.64,67631560.0,-0.002798154730393798,132.84199999999998,136.839,0.02061356400965061
AAPL,2022-12-27 05:00:00+00:00,131.38,130.03,131.41,128.72,74304546.0,-0.013878355831943079,132.37399999999997,135.393,0.01889955081822474
AAPL,2022-12-28 05:00:00+00:00,129.67,126.04,131.0275,125.87,90551969.0,-0.030685226486195427,131.122,133.45,0.018844744008022104
AAPL,2022-12-29 05:00:00+00:00,127.99,129.61,130.4814,127.73,81821550.0,0.02832434147889562,129.954,132.09,0.023091992238605488
AAPL,2022-12-30 05:00:00+00:00,128.41,129.93,129.95,127.43,85865255.0,0.0024689452974306914,129.494,131.43300000000002,0.01921302518216231
AAPL,2023-01-03 05:00:00+00:00,130.28,125.07,130.9,124.17,124289279.0,-0.03740475640729635,128.13600000000002,130.489,0.021704241073610308
AAPL,2023-01-04 05:00:00+00:00,126.89,126.36,128.6557,125.08,95426133.0,0.010314224034540631,127.402,129.88799999999998,0.02209390196183095
AAPL,2023-01-05 05:00:00+00:00,127.13,125.02,127.77,124.76,88344592.0,-0.010604621715732843,127.19800000000001,129.16,0.02212670481555346
AAPL,2023-01-06 05:00:00+00:00,126.01,129.62,130.29,124.89,96468673.0,0.03679411294192936,127.2,128.577,0.024306366839663984
AAPL,2023-01-09 05:00:00+00:00,130.465,130.15,133.41,129.89,76653608.0,0.004088875173584361,127.244,128.369,0.023383194690521147
AAPL,2023-01-10 05:00:00+00:00,130.26,130.73,131.2636,128.12,68415086.0,0.004456396465616574,128.376,128.256,0.023445315018353036
AAPL,2023-01-11 05:00:00+00:00,131.25,133.49,133.51,130.46,77043246.0,0.0211122160177466,129.802,128.602,0.023853019756149226
AAPL,2023-01-12 05:00:00+00:00,133.88,133.41,134.26,131.44,77698366.0,-0.0005992958274029236,131.48,129.339,0.020857387612024613
AAPL,2023-01-13 05:00:00+00:00,132.03,134.76,134.92,131.66,63045132.0,0.01011918147065427,132.50799999999998,129.85399999999998,0.0194276513123121
AAPL,2023-01-17 05:00:00+00:00,134.83,135.94,137.29,134.13,69852271.0,0.008756307509646843,133.666,130.45499999999998,0.019471605520813708
AAPL,2023-01-18 05:00:00+00:00,136.815,135.21,138.61,135.03,76916867.0,-0.005370016183610327,134.56199999999998,131.469,0.013490959644218042
AAPL,2023-01-19 05:00:00+00:00,134.08,135.27,136.25,133.77,64511998.0,0.0004437541601953754,134.918,132.36,0.013655326393050981
AAPL,2023-01-20 05:00:00+00:00,135.28,137.87,138.02,134.22,95933363.0,0.019220817624011177,135.81,133.64499999999998,0.012620406521502104
AAPL,2023-01-23 05:00:00+00:00,138.12,141.11,143.315,137.9,87527661.0,0.023500398926525,137.08,134.794,0.00987441489060694
AAPL,2023-01-24 05:00:00+00:00,140.305,142.53,143.16,140.3,70642466.0,0.010063071362766518,138.398,136.03199999999998,0.009752960181037202
AAPL,2023-01-25 05:00:00+00:00,140.89,141.86,142.43,138.81,70336488.0,-0.00470076475128034,139.728,137.14500000000004,0.010634754203580444
AAPL,2023-01-26 05:00:00+00:00,143.17,143.96,144.25,141.9,59721341.0,0.014803327224023555,141.466,138.19199999999998,0.009952492080726936
AAPL,2023-01-27 05:00:00+00:00,143.155,145.93,147.23,143.08,77521002.0,0.01368435676576829,143.078,139.44400000000002,0.009661959420660282
AAPL,2023-01-30 05:00:00+00:00,144.955,143.0,145.55,142.85,69935435.0,-0.020078119646405823,143.456,140.268,0.01331841271510057
AAPL,2023-01-31 05:00:00+00:00,142.7,144.29,144.34,142.28,81087730.0,0.00902097902097898,143.808,141.103,0.013324688983174094
AAPL,2023-02-01 05:00:00+00:00,143.97,145.43,146.61,141.32,84602426.0,0.00790075542310631,144.522,142.125,0.01270647328412816
AAPL,2023-02-02 05:00:00+00:00,148.9,150.82,151.18,148.17,119288199.0,0.03706250429760005,145.894,143.68,0.015461448264641572
AAPL,2023-02-03 05:00:00+00:00,148.03,154.5,157.38,147.83,166049247.0,0.024399946956637164,147.608,145.34300000000002,0.01584756347573556
AAPL,2023-02-06 05:00:00+00:00,152.575,151.73,153.1,150.78,75590203.0,-0.017928802588996873,149.35399999999998,146.405,0.017689148188655364
AAPL,2023-02-07 05:00:00+00:00,150.64,154.65,155.23,150.64,94067819.0,0.019244710999802406,151.42600000000002,147.61700000000002,0.01807549396503575
AAPL,2023-02-08 05:00:00+00:00,153.88,151.92,154.58,151.168,72643990.0,-0.017652764306498647,152.724,148.623,0.01952013546944794
AAPL,2023-02-09 05:00:00+00:00,153.775,150.87,154.33,150.42,61868739.0,-0.006911532385465935,152.73399999999998,149.31400000000002,0.019767512016545724
AAPL,2023-02-10 05:00:00+00:00,149.46,151.01,151.3401,149.22,62500180.0,0.0009279512162787551,152.036,149.822,0.01954616273509744
AAPL,2023-02-13 05:00:00+00:00,150.952,153.85,154.26,150.92,70149328.0,0.018806701542944282,152.45999999999998,150.90699999999998,0.018129079010099858
AAPL,2023-02-14 05:00:00+00:00,152.12,153.2,153.77,150.86,68556962.0,-0.00422489437764062,152.17,151.798,0.018484957266962455
AAPL,2023-02-15 05:00:00+00:00,153.11,155.33,155.5,152.88,70612239.0,0.013903394255874835,152.852,152.78799999999998,0.018644451242518678
AAPL,2023-02-16 05:00:00+00:00,153.51,153.71,156.33,153.3475,74955617.0,-0.010429408356402492,153.42,153.077,0.015918139127964574
AAPL,2023-02-17 05:00:00+00:00,152.35,152.55,153.0,150.85,66293371.0,-0.0075466788107474425,153.728,152.882,0.014018525984971655
AAPL,2023-02-21 05:00:00+00:00,150.2,148.48,151.3,148.405,68102432.0,-0.02667977712225511,152.654,152.557,0.015386538523395383
AAPL,2023-02-22 05:00:00+00:00,148.87,148.91,149.95,147.16,57571342.0,0.002896012931034475,151.796,151.983,0.013641345437016037
AAPL,2023-02-23 05:00:00+00:00,150.09,149.4,150.34,147.24,53439807.0,0.003290578201598393,150.60999999999999,151.73100000000002,0.012844065337458905
AAPL,2023-02-24 05:00:00+00:00,147.11,146.71,147.19,145.7202,62617932.0,-0.01800535475234266,149.20999999999998,151.315,0.013797817455909814
AAPL,2023-02-27 05:00:00+00:00,147.71,147.92,149.17,147.45,50247854.0,0.008247563219957676,148.284,151.006,0.014200302549146185
AAPL,2023-02-28 05:00:00+00:00,147.05,147.41,149.08,146.83,61519861.0,-0.0034478096268252267,148.07,150.36200000000002,0.012182123837002753
AAPL,2023-03-01 05:00:00+00:00,146.83,145.31,147.2285,145.01,62350999.0,-0.014245980598331154,147.35,149.573,0.01258978168808506
AAPL,2023-03-02 05:00:00+00:00,144.38,145.91,146.71,143.9,60242324.0,0.004129103296400816,146.652,148.63100000000003,0.011249830187928625
AAPL,2023-03-03 05:00:00+00:00,148.045,151.03,151.11,147.33,79744478.0,0.0350901240490713,147.516,148.363,0.017051933436876176
AAPL,2023-03-06 05:00:00+00:00,153.785,153.83,156.3,153.46,93957314.0,0.01853936304045556,148.698,148.49099999999999,0.018013941905046096
AAPL,2023-03-07 05:00:00+00:00,153.7,151.6,154.0299,151.13,61332251.0,-0.014496522134824219,149.536,148.80300000000003,0.016262094789235935
AAPL,2023-03-08 05:00:00+00:00,152.81,152.87,153.47,151.83,51205963.0,0.008377308707124165,151.048,149.199,0.016380120046400205
AAPL,2023-03-09 05:00:00+00:00,153.559,150.59,154.535,150.225,59821351.0,-0.014914633348596884,151.984,149.31799999999998,0.01729900551105183
AAPL,2023-03-10 05:00:00+00:00,150.21,148.5,150.94,147.6096,75469048.0,-0.01387874360847341,151.478,149.49699999999999,0.016840331254573314
AAPL,2023-03-13 04:00:00+00:00,147.805,150.47,153.14,147.7,90585023.0,0.013265993265993314,150.80599999999998,149.752,0.01714113784776495
AAPL,2023-03-14 04:00:00+00:00,151.28,152.59,153.4,150.1,84532172.0,0.014089187213398136,151.004,150.27,0.017434418850935395
AAPL,2023-03-15 04:00:00+00:00,151.19,152.99,153.245,149.92,85708822.0,0.0026214037617144914,151.028,151.038,0.016295226089449527
AAPL,2023-03-16 04:00:00+00:00,152.16,155.85,156.46,151.64,84454434.0,0.01869403228969202,152.07999999999998,152.03199999999998,0.016823071907248507
AAPL,2023-03-17 04:00:00+00:00,156.08,155.0,156.74,154.28,131114857.0,-0.005453962143086244,153.38,152.429,0.01385488830425676
AAPL,2023-03-20 04:00:00+00:00,155.07,157.4,157.82,154.15,85439528.0,0.015483870967742064,154.76600000000002,152.786,0.01349540670844559
AAPL,2023-03-21 04:00:00+00:00,157.32,159.28,159.4,156.54,87819428.0,0.011944091486658204,156.10399999999998,153.55400000000003,0.01236456434566507
AAPL,2023-03-22 04:00:00+00:00,159.3,157.83,162.14,157.81,80427254.0,-0.009103465595178273,157.072,154.05,0.013054096356080618
AAPL,2023-03-23 04:00:00+00:00,158.83,158.93,161.5501,157.68,75089334.0,0.006969524171577035,157.68800000000002,154.88400000000001,0.011394880619939138
AAPL,2023-03-24 04:00:00+00:00,158.86,160.25,160.34,157.85,65530530.0,0.008305543320958897,158.738,156.05900000000003,0.009149037083377906
AAPL,2023-03-27 04:00:00+00:00,159.94,158.28,160.77,157.87,58214330.0,-0.012293291731669265,158.91400000000002,156.84,0.01083116994155484
AAPL,2023-03-28 04:00:00+00:00,157.97,157.65,158.49,155.98,50372968.0,-0.003980288097043205,158.588,157.346,0.010675789139058157
AAPL,2023-03-29 04:00:00+00:00,159.37,160.77,161.05,159.35,57532705.0,0.019790675547098013,159.17600000000002,158.124,0.011865505825732267
AAPL,2023-03-30 04:00:00+00:00,161.53,162.36,162.47,161.271,53823579.0,0.009889904832991236,159.862,158.775,0.011037177472628897
AAPL,2023-03-31 04:00:00+00:00,162.44,164.9,165.0,161.91,69191490.0,0.015644247351564333,160.792,159.76500000000001,0.011012718925535122
AAPL,2023-04-03 04:00:00+00:00,164.27,166.17,166.29,164.22,62027954.0,0.00770163735597329,162.37,160.642,0.01055430979058426
AAPL,2023-04-04 04:00:00+00:00,166.595,165.63,166.84,165.11,52036268.0,-0.00324968405849424,163.966,161.277,0.010614912537368118
AAPL,2023-04-05 04:00:00+00:00,164.74,163.76,165.05,161.8,56567368.0,-0.011290225200748738,164.564,161.87,0.010931895598671002
AAPL,2023-04-06 04:00:00+00:00,162.43,164.66,164.9584,162.0,50780869.0,0.005495847581827196,165.024,162.443,0.010893520112819065
AAPL,2023-04-10 04:00:00+00:00,161.42,162.03,162.03,160.08,51829429.0,-0.015972306571116257,164.45,162.621,0.012338199177828555
AAPL,2023-04-11 04:00:00+00:00,162.35,160.8,162.36,160.51,51774289.0,-0.007591186817256013,163.376,162.873,0.011847799984879235
AAPL,2023-04-12 04:00:00+00:00,161.22,160.1,162.06,159.78,50706904.0,-0.0043532338308458485,162.27,163.118,0.011868040490311925
AAPL,2023-04-13 04:00:00+00:00,161.63,165.56,165.8,161.42,76953623.0,0.034103685196752,162.63,163.597,0.014804534256296537
AAPL,2023-04-14 04:00:00+00:00,164.59,165.21,166.32,163.82,54918972.0,-0.0021140372070548308,162.74,163.882,0.014673295399718529
AAPL,2023-04-17 04:00:00+00:00,165.09,165.23,165.39,164.03,45769525.0,0.00012105804733364423,163.38000000000002,163.915,0.013848275245634582
AAPL,2023-04-18 04:00:00+00:00,166.1,166.47,167.41,165.65,55909701.0,0.007504690431519689,164.51399999999998,163.945,0.01383669095070626
AAPL,2023-04-19 04:00:00+00:00,165.8,167.63,168.16,165.54,48158687.0,0.006968222502552912,166.01999999999998,164.145,0.013925262250389137
AAPL,2023-04-20 04:00:00+00:00,166.09,166.65,167.87,165.56,53020864.0,-0.005846208912485773,166.238,164.434,0.01347815502370403
AAPL,2023-04-21 04:00:00+00:00,165.05,165.02,166.4521,164.49,65307211.0,-0.009780978097809756,166.2,164.46999999999997,0.01387657781086817
AAPL,2023-04-24 04:00:00+00:00,165.0,165.33,165.6,163.89,45338131.0,0.0018785601745243685,166.22,164.8,0.012643538093001375
AAPL,2023-04-25 04:00:00+00:00,165.19,163.77,166.305,163.73,48714063.0,-0.009435674106332836,165.68,165.097,0.012812769643805542
AAPL,2023-04-26 04:00:00+00:00,163.055,163.76,165.28,162.8,50920364.0,-6.106124442828431e-05,164.906,165.46300000000002,0.012650711822531439
AAPL,2023-04-27 04:00:00+00:00,165.19,168.41,168.56,165.19,76052617.0,0.028395212506106438,165.25799999999998,165.748,0.011090425450574861
AAPL,2023-04-28 04:00:00+00:00,168.49,169.68,169.85,167.8801,63093372.0,0.007541119885992487,166.19,166.195,0.01113558506698789
AAPL,2023-05-01 04:00:00+00:00,169.28,169.59,170.45,168.64,56437122.0,-0.0005304101838755626,167.042,166.63100000000003,0.011154424066802497
AAPL,2023-05-02 04:00:00+00:00,170.09,168.54,170.35,167.54,48897270.0,-0.0061914027949762085,167.996,166.83800000000002,0.011333334731362039
AAPL,2023-05-03 04:00:00+00:00,169.5,167.45,170.92,167.16,70732642.0,-0.006467307464103511,168.73399999999998,166.82,0.011382164362858155
AAPL,2023-05-04 04:00:00+00:00,164.89,165.79,167.04,164.31,81791781.0,-0.009913406987160367,168.20999999999998,166.734,0.011681043734461263
AAPL,2023-05-05 04:00:00+00:00,170.975,173.57,174.3,170.76,114073502.0,0.04692683515290419,168.988,167.589,0.01845318986272739
AAPL,2023-05-08 04:00:00+00:00,172.48,173.5,173.85,172.11,61353610.0,-0.0004032955003744343,169.76999999999998,168.406,0.01851303214642979
AAPL,2023-05-09 04:00:00+00:00,173.05,171.77,173.54,171.6,50729673.0,-0.009971181556195918,170.416,169.206,0.018560098233093104
AAPL,2023-05-10 04:00:00+00:00,173.02,173.555,174.03,171.9,53724501.0,0.010391802992373522,171.637,170.1855,0.01854195573747585
AAPL,2023-05-11 04:00:00+00:00,173.85,173.75,174.59,172.17,50011672.0,0.0011235631356054654,173.22899999999998,170.71949999999998,0.016802400172765807
AAPL,2023-05-12 04:00:00+00:00,173.62,172.57,174.06,171.0,50612841.0,-0.0067913669064748605,173.029,171.0085,0.017005807153727046
AAPL,2023-05-15 04:00:00+00:00,173.16,172.07,173.21,171.47,41718475.0,-0.0028973749782696956,172.743,171.2565,0.017058506676273635
AAPL,2023-05-16 04:00:00+00:00,171.99,172.07,173.1383,171.7991,45676613.0,0.0,172.803,171.6095,0.016856234260652372
AAPL,2023-05-17 04:00:00+00:00,171.71,172.69,172.925,170.4201,65903562.0,0.003603184750392341,172.63,172.13349999999997,0.016579446503010197
AAPL,2023-05-18 04:00:00+00:00,173.0,175.05,175.24,172.58,66091664.0,0.013666106896751407,172.89,173.0595,0.016178026093092476
AAPL,2023-05-19 04:00:00+00:00,176.39,175.16,176.39,174.94,58044146.0,0.0006283918880318762,173.408,173.2185,0.007108327507879124
AAPL,2023-05-22 04:00:00+00:00,173.98,174.2,174.71,173.45,44146775.0,-0.005480703356930849,173.834,173.2885,0.00739028578156049
AAPL,2023-05-23 04:00:00+00:00,173.13,171.56,173.3794,171.275,56405720.0,-0.015154994259471755,173.73200000000003,173.26749999999998,0.008323584973812642
AAPL,2023-05-24 04:00:00+00:00,171.09,171.84,172.4183,170.52,45740665.0,0.0016320820704127659,173.56199999999998,173.096,0.007519919832679415
AAPL,2023-05-25 04:00:00+00:00,172.41,172.99,173.895,171.69,64475787.0,0.006692271880819334,173.15,173.02,0.007889070678409854
AAPL,2023-05-26 04:00:00+00:00,173.32,175.43,175.77,173.11,62620662.0,0.014104861552690862,173.204,173.30599999999998,0.008733340267473284
AAPL,2023-05-30 04:00:00+00:00,176.96,177.3,178.99,176.57,63293297.0,0.010659522316593506,173.824,173.829,0.008992332176886218
AAPL,2023-05-31 04:00:00+00:00,177.325,177.25,179.35,176.76,99625288.0,-0.0002820078962211259,174.962,174.347,0.009003343491129948
AAPL,2023-06-01 04:00:00+00:00,177.7,180.09,180.12,176.9306,76857581.0,0.01602256699576876,176.61200000000002,175.08700000000002,0.009906060873636206
AAPL,2023-06-02 04:00:00+00:00,181.03,180.95,181.78,179.26,76294033.0,0.004775390082736308,178.204,175.677,0.009350327956731581
AAPL,2023-06-05 04:00:00+00:00,182.63,179.58,184.951,178.035,121969015.0,-0.0075711522520032215,179.034,176.119,0.009956341116669825
AAPL,2023-06-06 04:00:00+00:00,179.965,179.21,180.12,177.43,64841762.0,-0.0020603630693841746,179.416,176.62,0.009705793348377584
AAPL,2023-06-07 04:00:00+00:00,178.44,177.82,181.21,177.32,69732161.0,-0.007756263601361613,179.53000000000003,177.246,0.008367861047857382
AAPL,2023-06-08 04:00:00+00:00,177.895,180.57,180.84,177.46,50221611.0,0.01546507704420197,179.626,178.119,0.009112640587318406
AAPL,2023-06-09 04:00:00+00:00,181.5,180.96,182.23,180.63,48890039.0,0.002159827213823018,179.62800000000001,178.916,0.009132090515804533
AAPL,2023-06-12 04:00:00+00:00,181.27,183.79,183.89,180.97,54796150.0,0.015638815207780654,180.47,179.752,0.009321310593759412
AAPL,2023-06-13 04:00:00+00:00,182.8,183.31,184.15,182.44,54967369.0,-0.0026116763697697776,181.29000000000002,180.353,0.009324103616074483
AAPL,2023-06-14 04:00:00+00:00,183.37,183.95,184.39,182.02,57451443.0,0.003491353444983858,182.51600000000002,181.023,0.009235459314800786
AAPL,2023-06-15 04:00:00+00:00,183.96,186.01,186.52,183.78,65417713.0,0.011198695297635286,183.60399999999998,181.615,0.008629634043007747
AAPL,2023-06-16 04:00:00+00:00,186.73,184.92,186.99,184.27,101239104.0,-0.005859900005376062,184.396,182.012,0.009068114888802464
AAPL,2023-06-20 04:00:00+00:00,184.41,185.01,186.1,184.41,49801726.0,0.0004866969500325613,184.64,182.555,0.008438610426436455
AAPL,2023-06-21 04:00:00+00:00,184.9,183.96,185.41,182.5901,49505417.0,-0.00567536889897835,184.76999999999998,183.03,0.008751820911939427
AAPL,2023-06-22 04:00:00+00:00,183.74,187.0,187.045,183.67,51248267.0,0.016525331593824744,185.38,183.948,0.00890969081176285
AAPL,2023-06-23 04:00:00+00:00,185.55,186.68,187.56,185.01,53194896.0,-0.0017112299465240621,185.51399999999998,184.559,0.008321835399816182
AAPL,2023-06-26 04:00:00+00:00,186.83,185.27,188.05,185.23,48099269.0,-0.007553031926290976,185.584,184.99,0.009015905903564872
AAPL,2023-06-27 04:00:00+00:00,185.89,188.06,188.39,185.67,50745529.0,0.015059102930857549,186.19400000000002,185.417,0.008922654893769765
AAPL,2023-06-28 04:00:00+00:00,187.93,189.25,189.9,187.6,51225939.0,0.006327767733701917,187.252,186.011,0.00881920380827547
AAPL,2023-06-29 04:00:00+00:00,189.08,189.59,190.07,188.94,46347309.0,0.001796565389696081,187.77,186.575,0.008829878655773865
AAPL,2023-06-30 04:00:00+00:00,191.63,193.97,194.48,191.26,83782058.0,0.02310248430824413,189.228,187.371,0.01066149039647219
AAPL,2023-07-03 04:00:00+00:00,193.78,192.46,193.88,191.76,31357392.0,-0.007784708975614785,190.666,188.125,0.010879437492396388
AAPL,2023-07-05 04:00:00+00:00,191.565,191.33,192.98,190.62,46921907.0,-0.005871349890886446,191.32,188.757,0.011289358915580137
AAPL,2023-07-06 04:00:00+00:00,189.84,191.81,192.02,189.2,45172292.0,0.0025087545079180984,191.83200000000002,189.542,0.010844495762476074
AAPL,2023-07-07 04:00:00+00:00,191.41,190.68,192.67,190.24,46814999.0,-0.005891246546061213,192.05,189.91000000000003,0.01032735780312333
AAPL,2023-07-10 04:00:00+00:00,189.26,188.61,189.99,187.035,59925144.0,-0.010855884203901822,190.978,190.103,0.011070461389984175
AAPL,2023-07-11 04:00:00+00:00,189.16,188.08,189.3,186.6,46646096.0,-0.002810031281480274,190.10200000000003,190.38400000000001,0.010756460897068441
AAPL,2023-07-12 04:00:00+00:00,189.68,189.77,191.7,188.47,60757160.0,0.008985538068906784,189.79000000000002,190.555,0.010058244533344017
AAPL,2023-07-13 04:00:00+00:00,190.5,190.54,191.19,189.78,41348909.0,0.004057543341940084,189.536,190.68400000000003,0.009948417952332513
AAPL,2023-07-14 04:00:00+00:00,190.23,190.69,191.1799,189.63,41622330.0,0.000787236275847647,189.538,190.794,0.009941442071565096
AAPL,2023-07-17 04:00:00+00:00,191.9,193.99,194.32,191.81,50546738.0,0.017305574492632037,190.614,190.796,0.008557707150656037
AAPL,2023-07-18 04:00:00+00:00,193.35,193.73,194.33,192.415,48357948.0,-0.0013402752719213762,191.744,190.923,0.008134936163796796
AAPL,2023-07-19 04:00:00+00:00,193.1,195.1,198.23,192.65,80534721.0,0.007071697723636028,192.81,191.3,0.008004024495616156
AAPL,2023-07-20 04:00:00+00:00,195.09,193.13,196.47,192.495,59597695.0,-0.010097385955920024,193.32800000000003,191.432,0.008858890918341378
AAPL,2023-07-21 04:00:00+00:00,194.1,191.94,194.97,191.23,71957084.0,-0.00616165277274372,193.578,191.558,0.008881700770577504
